id;clasificacion_uso_espectro;titulo_id;titulo_type;created_at;updated_at
10291;no_aplica;6421;ConsecionAnterior;2016-06-21 20:36:28.673;2016-06-21 20:36:28.673
10292;no_aplica;6422;ConsecionAnterior;2016-06-21 20:42:34.563;2016-06-21 20:42:34.563
10293;uso_comercial;6423;ConsecionAnterior;2016-06-21 20:44:28.143;2016-06-21 20:44:28.143
10294;uso_comercial;6424;ConsecionAnterior;2016-06-21 20:47:12.987;2016-06-21 20:47:12.987
10295;uso_comercial;6425;ConsecionAnterior;2016-06-21 20:47:54.907;2016-06-21 20:47:54.907
10297;no_aplica;6427;ConsecionAnterior;2016-06-21 20:48:48.627;2016-06-21 20:48:48.627
10298;no_aplica;6428;ConsecionAnterior;2016-06-21 20:50:20.643;2016-06-21 20:50:20.643
10299;uso_comercial;6429;ConsecionAnterior;2016-06-21 20:51:03.860;2016-06-21 20:51:03.860
10300;uso_comercial;6430;ConsecionAnterior;2016-06-21 20:52:02.143;2016-06-21 20:52:02.143
10301;uso_comercial;6431;ConsecionAnterior;2016-06-21 20:53:06.863;2016-06-21 20:53:06.863
10304;uso_comercial;6434;ConsecionAnterior;2016-06-21 21:06:15.237;2016-06-21 21:06:15.237
10305;uso_comercial;6435;ConsecionAnterior;2016-06-21 21:08:02.443;2016-06-21 21:08:02.443
10307;uso_comercial;6437;ConsecionAnterior;2016-06-21 21:09:33.520;2016-06-21 21:09:33.520
10309;uso_comercial;6439;ConsecionAnterior;2016-06-21 21:10:43.693;2016-06-21 21:10:43.693
10310;uso_comercial;6440;ConsecionAnterior;2016-06-21 21:11:27.253;2016-06-21 21:11:27.253
10313;uso_comercial;6443;ConsecionAnterior;2016-06-21 21:13:47.803;2016-06-21 21:13:47.803
10315;uso_comercial;6445;ConsecionAnterior;2016-06-21 21:14:42.410;2016-06-21 21:14:42.410
10317;uso_comercial;6447;ConsecionAnterior;2016-06-21 21:16:23.350;2016-06-21 21:16:23.350
10322;uso_comercial;6452;ConsecionAnterior;2016-06-21 21:23:59.367;2016-06-21 21:23:59.367
10328;uso_comercial;6458;ConsecionAnterior;2016-06-21 21:26:54.367;2016-06-21 21:26:54.367
10329;no_aplica;6459;ConsecionAnterior;2016-06-21 21:27:20.647;2016-06-21 21:27:20.647
10331;no_aplica;6461;ConsecionAnterior;2016-06-21 21:28:12.850;2016-06-21 21:28:12.850
10333;no_aplica;6463;ConsecionAnterior;2016-06-21 21:30:02.137;2016-06-21 21:30:02.137
10334;no_aplica;6464;ConsecionAnterior;2016-06-21 21:31:06.727;2016-06-21 21:31:06.727
10335;no_aplica;6465;ConsecionAnterior;2016-06-21 21:35:23.697;2016-06-21 21:35:23.697
10336;uso_comercial;6466;ConsecionAnterior;2016-06-21 22:16:52.450;2016-06-21 22:16:52.450
10338;uso_comercial;6468;ConsecionAnterior;2016-06-21 22:17:28.933;2016-06-21 22:17:28.933
10340;uso_comercial;6470;ConsecionAnterior;2016-06-21 22:20:02.873;2016-06-21 22:20:02.873
10341;uso_comercial;6471;ConsecionAnterior;2016-06-21 22:20:05.513;2016-06-21 22:20:05.513
10342;uso_comercial;6472;ConsecionAnterior;2016-06-21 22:22:03.403;2016-06-21 22:22:03.403
10343;uso_comercial;6473;ConsecionAnterior;2016-06-21 22:22:09.777;2016-06-21 22:22:09.777
10344;uso_comercial;6474;ConsecionAnterior;2016-06-21 22:22:29.607;2016-06-21 22:22:29.607
10345;no_aplica;6475;ConsecionAnterior;2016-06-21 22:22:49.637;2016-06-21 22:22:49.637
10346;uso_comercial;6476;ConsecionAnterior;2016-06-21 22:22:56.527;2016-06-21 22:22:56.527
10347;uso_comercial;6477;ConsecionAnterior;2016-06-21 22:26:24.810;2016-06-21 22:26:24.810
10349;uso_comercial;6479;ConsecionAnterior;2016-06-21 22:28:31.217;2016-06-21 22:28:31.217
10350;no_aplica;6480;ConsecionAnterior;2016-06-21 22:28:55.810;2016-06-21 22:28:55.810
10351;no_aplica;6481;ConsecionAnterior;2016-06-21 22:29:47.153;2016-06-21 22:29:47.153
10352;uso_comercial;6482;ConsecionAnterior;2016-06-21 22:29:52.047;2016-06-21 22:29:52.047
10353;uso_comercial;6483;ConsecionAnterior;2016-06-21 22:30:28.437;2016-06-21 22:30:28.437
10354;uso_comercial;6484;ConsecionAnterior;2016-06-21 22:31:06.733;2016-06-21 22:31:06.733
10355;no_aplica;6485;ConsecionAnterior;2016-06-21 22:31:11.390;2016-06-21 22:31:11.390
10356;uso_comercial;6486;ConsecionAnterior;2016-06-21 22:31:58.407;2016-06-21 22:31:58.407
10357;uso_comercial;6487;ConsecionAnterior;2016-06-21 22:32:55.217;2016-06-21 22:32:55.217
10359;uso_comercial;6489;ConsecionAnterior;2016-06-21 22:33:29.420;2016-06-21 22:33:29.420
10360;uso_comercial;6490;ConsecionAnterior;2016-06-21 22:33:36.780;2016-06-21 22:33:36.780
10361;uso_comercial;6491;ConsecionAnterior;2016-06-21 22:34:39.123;2016-06-21 22:34:39.123
10362;uso_comercial;6492;ConsecionAnterior;2016-06-21 22:34:56.250;2016-06-21 22:34:56.250
10363;uso_comercial;6493;ConsecionAnterior;2016-06-21 22:35:38.857;2016-06-21 22:35:38.857
10365;uso_comercial;6495;ConsecionAnterior;2016-06-21 22:38:19.967;2016-06-21 22:38:19.967
10366;uso_comercial;6496;ConsecionAnterior;2016-06-21 22:39:14.233;2016-06-21 22:39:14.233
10367;uso_comercial;6497;ConsecionAnterior;2016-06-21 22:40:45.657;2016-06-21 22:40:45.657
10368;uso_comercial;6498;ConsecionAnterior;2016-06-21 22:41:10.047;2016-06-21 22:41:10.047
10369;uso_comercial;6499;ConsecionAnterior;2016-06-21 22:42:00.140;2016-06-21 22:42:00.140
10370;no_aplica;6500;ConsecionAnterior;2016-06-21 22:42:44.953;2016-06-21 22:42:44.953
10371;uso_comercial;6501;ConsecionAnterior;2016-06-21 22:44:26.203;2016-06-21 22:44:26.203
10372;uso_comercial;6502;ConsecionAnterior;2016-06-21 22:45:42.937;2016-06-21 22:45:42.937
10373;no_aplica;6503;ConsecionAnterior;2016-06-21 22:47:47.030;2016-06-21 22:47:47.030
10374;uso_comercial;6504;ConsecionAnterior;2016-06-21 22:49:34.953;2016-06-21 22:49:34.953
10375;no_aplica;6505;ConsecionAnterior;2016-06-21 22:51:18.330;2016-06-21 22:51:18.330
10376;no_aplica;6506;ConsecionAnterior;2016-06-21 22:57:25.453;2016-06-21 22:57:25.453
10377;uso_comercial;6507;ConsecionAnterior;2016-06-22 13:45:50.700;2016-06-22 13:45:50.700
10378;uso_comercial;6508;ConsecionAnterior;2016-06-22 13:46:32.230;2016-06-22 13:46:32.230
10379;uso_comercial;6509;ConsecionAnterior;2016-06-22 13:47:16.903;2016-06-22 13:47:16.903
10380;uso_comercial;6510;ConsecionAnterior;2016-06-22 13:48:02.077;2016-06-22 13:48:02.077
10381;uso_comercial;6511;ConsecionAnterior;2016-06-22 13:49:07.840;2016-06-22 13:49:07.840
10382;uso_comercial;6512;ConsecionAnterior;2016-06-22 13:49:59.637;2016-06-22 13:49:59.637
10383;uso_comercial;6513;ConsecionAnterior;2016-06-22 13:50:42.513;2016-06-22 13:50:42.513
10384;uso_comercial;6514;ConsecionAnterior;2016-06-22 13:51:17.590;2016-06-22 13:51:17.590
10385;uso_comercial;6515;ConsecionAnterior;2016-06-22 13:52:08.340;2016-06-22 13:52:08.340
10386;no_aplica;6516;ConsecionAnterior;2016-06-22 13:53:35.887;2016-06-22 13:53:35.887
10387;uso_comercial;6517;ConsecionAnterior;2016-06-22 13:53:58.623;2016-06-22 13:53:58.623
10388;uso_comercial;6518;ConsecionAnterior;2016-06-22 13:54:47.903;2016-06-22 13:54:47.903
10389;uso_comercial;6519;ConsecionAnterior;2016-06-22 13:55:46.030;2016-06-22 13:55:46.030
10390;uso_comercial;6520;ConsecionAnterior;2016-06-22 13:56:21.840;2016-06-22 13:56:21.840
10391;uso_comercial;6521;ConsecionAnterior;2016-06-22 13:57:06.793;2016-06-22 13:57:06.793
10392;uso_comercial;6522;ConsecionAnterior;2016-06-22 13:57:44.670;2016-06-22 13:57:44.670
10393;uso_comercial;6523;ConsecionAnterior;2016-06-22 13:58:46.653;2016-06-22 13:58:46.653
10394;uso_comercial;6524;ConsecionAnterior;2016-06-22 14:00:09.903;2016-06-22 14:00:09.903
10395;uso_comercial;6525;ConsecionAnterior;2016-06-22 14:00:47.623;2016-06-22 14:00:47.623
10396;uso_comercial;6526;ConsecionAnterior;2016-06-22 14:01:37.890;2016-06-22 14:01:37.890
10397;uso_comercial;6527;ConsecionAnterior;2016-06-22 14:02:45.357;2016-06-22 14:02:45.357
10398;no_aplica;6528;ConsecionAnterior;2016-06-22 14:04:32.810;2016-06-22 14:04:32.810
10399;no_aplica;6529;ConsecionAnterior;2016-06-22 14:05:12.920;2016-06-22 14:05:12.920
10400;uso_comercial;6530;ConsecionAnterior;2016-06-22 14:06:28.890;2016-06-22 14:06:28.890
10401;uso_comercial;6531;ConsecionAnterior;2016-06-22 14:07:46.407;2016-06-22 14:07:46.407
10402;uso_comercial;6532;ConsecionAnterior;2016-06-22 14:08:30.953;2016-06-22 14:08:30.953
10403;uso_comercial;6533;ConsecionAnterior;2016-06-22 14:09:20.750;2016-06-22 14:09:20.750
10404;uso_comercial;6534;ConsecionAnterior;2016-06-22 14:09:41.687;2016-06-22 14:09:41.687
10405;uso_comercial;6535;ConsecionAnterior;2016-06-22 14:10:21.593;2016-06-22 14:10:21.593
10406;no_aplica;6536;ConsecionAnterior;2016-06-22 14:10:56.657;2016-06-22 14:10:56.657
10407;no_aplica;6537;ConsecionAnterior;2016-06-22 14:11:37.750;2016-06-22 14:11:37.750
10409;no_aplica;6539;ConsecionAnterior;2016-06-22 14:13:38.110;2016-06-22 14:13:38.110
10410;uso_comercial;6540;ConsecionAnterior;2016-06-22 14:14:44.530;2016-06-22 14:14:44.530
10411;no_aplica;6541;ConsecionAnterior;2016-06-22 14:15:23.657;2016-06-22 14:15:23.657
10412;no_aplica;6542;ConsecionAnterior;2016-06-22 14:16:03.140;2016-06-22 14:16:03.140
10413;uso_comercial;6543;ConsecionAnterior;2016-06-22 14:16:18.843;2016-06-22 14:16:18.843
10414;uso_comercial;6544;ConsecionAnterior;2016-06-22 14:16:45.827;2016-06-22 14:16:45.827
10415;uso_comercial;6545;ConsecionAnterior;2016-06-22 14:17:09.233;2016-06-22 14:17:09.233
10416;no_aplica;6546;ConsecionAnterior;2016-06-22 14:17:33.923;2016-06-22 14:17:33.923
10418;uso_comercial;6548;ConsecionAnterior;2016-06-22 14:18:30.140;2016-06-22 14:18:30.140
10419;uso_comercial;6549;ConsecionAnterior;2016-06-22 14:18:59.063;2016-06-22 14:18:59.063
10420;uso_comercial;6550;ConsecionAnterior;2016-06-22 14:19:11.577;2016-06-22 14:19:11.577
10421;uso_comercial;6551;ConsecionAnterior;2016-06-22 14:19:47.953;2016-06-22 14:19:47.953
10422;uso_comercial;6552;ConsecionAnterior;2016-06-22 14:20:00.500;2016-06-22 14:20:00.500
10423;uso_comercial;6553;ConsecionAnterior;2016-06-22 14:20:43.127;2016-06-22 14:20:43.127
10424;uso_comercial;6554;ConsecionAnterior;2016-06-22 14:21:09.737;2016-06-22 14:21:09.737
10426;uso_comercial;6556;ConsecionAnterior;2016-06-22 14:21:58.720;2016-06-22 14:21:58.720
10427;uso_comercial;6557;ConsecionAnterior;2016-06-22 14:22:02.877;2016-06-22 14:22:02.877
10428;uso_comercial;6558;ConsecionAnterior;2016-06-22 14:22:55.673;2016-06-22 14:22:55.673
10429;uso_comercial;6559;ConsecionAnterior;2016-06-22 14:23:22.610;2016-06-22 14:23:22.610
10430;no_aplica;6560;ConsecionAnterior;2016-06-22 14:24:31.407;2016-06-22 14:24:31.407
10431;uso_comercial;6561;ConsecionAnterior;2016-06-22 14:25:08.953;2016-06-22 14:25:08.953
10432;uso_comercial;6562;ConsecionAnterior;2016-06-22 14:25:22.470;2016-06-22 14:25:22.470
10433;uso_no_comercial;3686;Permiso;2016-06-22 14:26:04.687;2016-06-22 14:26:04.687
10434;uso_comercial;6563;ConsecionAnterior;2016-06-22 14:26:16.187;2016-06-22 14:26:16.187
10435;uso_comercial;6564;ConsecionAnterior;2016-06-22 14:27:55.877;2016-06-22 14:27:55.877
10436;uso_comercial;6565;ConsecionAnterior;2016-06-22 14:30:13.237;2016-06-22 14:30:13.237
10437;uso_comercial;6566;ConsecionAnterior;2016-06-22 14:31:07.097;2016-06-22 14:31:07.097
10438;uso_seguridad_socorro_emergencia;3687;Permiso;2016-06-22 14:32:07.547;2016-06-22 14:32:07.547
10440;uso_no_comercial;3688;Permiso;2016-06-22 14:34:15.393;2016-06-22 14:34:15.393
10441;uso_comercial;6568;ConsecionAnterior;2016-06-22 15:06:49.600;2016-06-22 15:06:49.600
10442;no_aplica;6569;ConsecionAnterior;2016-06-22 15:07:29.223;2016-06-22 15:07:29.223
10444;no_aplica;6571;ConsecionAnterior;2016-06-22 15:09:06.677;2016-06-22 15:09:06.677
10445;no_aplica;6572;ConsecionAnterior;2016-06-22 15:09:49.913;2016-06-22 15:09:49.913
10446;no_aplica;6573;ConsecionAnterior;2016-06-22 15:10:28.007;2016-06-22 15:10:28.007
10447;no_aplica;6574;ConsecionAnterior;2016-06-22 15:14:39.087;2016-06-22 15:14:39.087
10448;uso_comercial;6575;ConsecionAnterior;2016-06-22 15:15:22.037;2016-06-22 15:15:22.037
10450;no_aplica;6577;ConsecionAnterior;2016-06-22 15:17:11.943;2016-06-22 15:17:11.943
10451;no_aplica;6578;ConsecionAnterior;2016-06-22 15:17:58.460;2016-06-22 15:17:58.460
10453;uso_comercial;6580;ConsecionAnterior;2016-06-22 15:20:49.523;2016-06-22 15:20:49.523
10454;no_aplica;6581;ConsecionAnterior;2016-06-22 15:21:29.523;2016-06-22 15:21:29.523
10455;no_aplica;6582;ConsecionAnterior;2016-06-22 15:22:11.367;2016-06-22 15:22:11.367
10457;no_aplica;6584;ConsecionAnterior;2016-06-22 15:23:06.960;2016-06-22 15:23:06.960
10459;uso_comercial;6586;ConsecionAnterior;2016-06-22 15:24:14.557;2016-06-22 15:24:14.557
10461;no_aplica;6588;ConsecionAnterior;2016-06-22 15:24:49.383;2016-06-22 15:24:49.383
10463;no_aplica;6590;ConsecionAnterior;2016-06-22 15:25:31.947;2016-06-22 15:25:31.947
10464;no_aplica;6591;ConsecionAnterior;2016-06-22 15:26:12.853;2016-06-22 15:26:12.853
10467;no_aplica;6594;ConsecionAnterior;2016-06-22 15:30:39.367;2016-06-22 15:30:39.367
10468;uso_comercial;6595;ConsecionAnterior;2016-06-22 15:33:38.430;2016-06-22 15:33:38.430
10469;uso_comercial;6596;ConsecionAnterior;2016-06-22 15:34:13.697;2016-06-22 15:34:13.697
10470;no_aplica;6597;ConsecionAnterior;2016-06-22 15:34:56.527;2016-06-22 15:34:56.527
10472;uso_comercial;6599;ConsecionAnterior;2016-06-22 15:36:21.150;2016-06-22 15:36:21.150
10473;uso_comercial;6600;ConsecionAnterior;2016-06-22 15:39:08.383;2016-06-22 15:39:08.383
10474;no_aplica;6601;ConsecionAnterior;2016-06-22 15:40:30.400;2016-06-22 15:40:30.400
10476;uso_comercial;6603;ConsecionAnterior;2016-06-22 15:41:31.697;2016-06-22 15:41:31.697
10477;no_aplica;6604;ConsecionAnterior;2016-06-22 15:43:02.993;2016-06-22 15:43:02.993
10479;no_aplica;6606;ConsecionAnterior;2016-06-22 15:44:56.933;2016-06-22 15:44:56.933
10480;no_aplica;6607;ConsecionAnterior;2016-06-22 15:45:55.683;2016-06-22 15:45:55.683
10481;no_aplica;6608;ConsecionAnterior;2016-06-22 15:47:22.760;2016-06-22 15:47:22.760
10484;no_aplica;6611;ConsecionAnterior;2016-06-22 15:51:53.323;2016-06-22 15:51:53.323
10485;uso_comercial;6612;ConsecionAnterior;2016-06-22 15:52:47.433;2016-06-22 15:52:47.433
10486;no_aplica;6613;ConsecionAnterior;2016-06-22 16:01:10.997;2016-06-22 16:01:10.997
10522;uso_comercial;6649;ConsecionAnterior;2016-06-22 20:19:41.213;2016-06-22 20:19:41.213
10526;uso_comercial;6653;ConsecionAnterior;2016-06-22 21:10:42.643;2016-06-22 21:10:42.643
10527;uso_comercial;6654;ConsecionAnterior;2016-06-22 21:16:01.157;2016-06-22 21:16:01.157
10528;no_aplica;6655;ConsecionAnterior;2016-06-22 21:24:43.020;2016-06-22 21:24:43.020
10531;no_aplica;6658;ConsecionAnterior;2016-06-22 22:01:49.460;2016-06-22 22:01:49.460
10543;no_aplica;6670;ConsecionAnterior;2016-06-22 22:16:46.947;2016-06-22 22:16:46.947
10544;no_aplica;6671;ConsecionAnterior;2016-06-22 22:17:11.337;2016-06-22 22:17:11.337
10545;uso_comercial;6672;ConsecionAnterior;2016-06-22 22:19:04.400;2016-06-22 22:19:04.400
10548;no_aplica;6675;ConsecionAnterior;2016-06-22 22:22:46.337;2016-06-22 22:22:46.337
10551;uso_comercial;6678;ConsecionAnterior;2016-06-22 22:25:23.540;2016-06-22 22:25:23.540
10553;uso_comercial;6680;ConsecionAnterior;2016-06-22 22:26:13.963;2016-06-22 22:26:13.963
10561;uso_comercial;6687;ConsecionAnterior;2016-06-22 22:32:19.573;2016-06-22 22:32:19.573
10563;uso_oficial;1182;ConcesionDirect;2016-06-22 22:33:11.213;2016-06-22 22:33:11.213
10564;uso_oficial;1183;ConcesionDirect;2016-06-22 22:34:18.010;2016-06-22 22:34:18.010
10566;uso_comercial;6690;ConsecionAnterior;2016-06-22 22:35:05.200;2016-06-22 22:35:05.200
10567;no_aplica;6691;ConsecionAnterior;2016-06-22 22:35:31.760;2016-06-22 22:35:31.760
10569;no_aplica;6693;ConsecionAnterior;2016-06-22 22:35:54.510;2016-06-22 22:35:54.510
10572;no_aplica;6695;ConsecionAnterior;2016-06-22 22:36:43.090;2016-06-22 22:36:43.090
10575;no_aplica;6698;ConsecionAnterior;2016-06-22 22:37:54.323;2016-06-22 22:37:54.323
10577;uso_comercial;6700;ConsecionAnterior;2016-06-22 22:39:48.200;2016-06-22 22:39:48.200
10578;uso_seguridad_socorro_emergencia;3689;Permiso;2016-06-22 22:39:57.403;2016-06-22 22:39:57.403
10579;no_aplica;3690;Permiso;2016-06-22 22:40:50.933;2016-06-22 22:40:50.933
10581;uso_no_comercial;3691;Permiso;2016-06-22 22:41:50.467;2016-06-22 22:41:50.467
10583;no_aplica;6703;ConsecionAnterior;2016-06-22 22:43:25.607;2016-06-22 22:43:25.607
10589;no_aplica;6709;ConsecionAnterior;2016-06-22 22:46:18.700;2016-06-22 22:46:18.700
10591;no_aplica;6711;ConsecionAnterior;2016-06-22 22:47:07.403;2016-06-22 22:47:07.403
10592;uso_comercial;6712;ConsecionAnterior;2016-06-22 22:47:41.543;2016-06-22 22:47:41.543
10593;uso_seguridad_socorro_emergencia;3692;Permiso;2016-06-22 22:47:51.327;2016-06-22 22:47:51.327
10598;uso_comercial;6716;ConsecionAnterior;2016-06-22 22:50:33.233;2016-06-22 22:50:33.233
10599;no_aplica;6717;ConsecionAnterior;2016-06-23 13:53:13.917;2016-06-23 13:53:13.917
10602;no_aplica;6720;ConsecionAnterior;2016-06-23 14:20:24.623;2016-06-23 14:20:24.623
10603;no_aplica;6721;ConsecionAnterior;2016-06-23 14:21:19.153;2016-06-23 14:21:19.153
10604;uso_comercial;6722;ConsecionAnterior;2016-06-23 14:23:45.030;2016-06-23 14:23:45.030
10645;uso_comercial;6763;ConsecionAnterior;2016-06-23 16:42:08.467;2016-06-23 16:42:08.467
10671;no_aplica;6789;ConsecionAnterior;2016-06-23 17:34:07.157;2016-06-23 17:34:07.157
10672;no_aplica;6790;ConsecionAnterior;2016-06-23 17:34:43.233;2016-06-23 17:34:43.233
10673;uso_comercial;6791;ConsecionAnterior;2016-06-23 17:35:15.873;2016-06-23 17:35:15.873
10674;no_aplica;6792;ConsecionAnterior;2016-06-23 17:37:05.733;2016-06-23 17:37:05.733
10675;no_aplica;6793;ConsecionAnterior;2016-06-23 18:43:55.990;2016-06-23 18:43:55.990
10676;uso_comercial;6794;ConsecionAnterior;2016-06-23 18:45:21.350;2016-06-23 18:45:21.350
10677;uso_comercial;6795;ConsecionAnterior;2016-06-23 18:46:23.227;2016-06-23 18:46:23.227
10680;uso_comercial;6798;ConsecionAnterior;2016-06-23 19:54:22.327;2016-06-23 19:54:22.327
10681;no_aplica;6799;ConsecionAnterior;2016-06-23 19:55:21.547;2016-06-23 19:55:21.547
10682;uso_comercial;6800;ConsecionAnterior;2016-06-23 19:56:27.390;2016-06-23 19:56:27.390
10683;uso_comercial;6801;ConsecionAnterior;2016-06-23 19:57:16.657;2016-06-23 19:57:16.657
10684;uso_comercial;6802;ConsecionAnterior;2016-06-23 19:58:08.233;2016-06-23 19:58:08.233
10685;uso_comercial;6803;ConsecionAnterior;2016-06-23 19:58:55.983;2016-06-23 19:58:55.983
10686;no_aplica;6804;ConsecionAnterior;2016-06-23 20:00:32.657;2016-06-23 20:00:32.657
10687;uso_comercial;6805;ConsecionAnterior;2016-06-23 20:14:02.080;2016-06-23 20:14:02.080
10688;uso_comercial;6806;ConsecionAnterior;2016-06-23 20:14:39.797;2016-06-23 20:14:39.797
10689;uso_comercial;6807;ConsecionAnterior;2016-06-23 20:16:04.517;2016-06-23 20:16:04.517
10690;uso_comercial;6808;ConsecionAnterior;2016-06-23 20:17:41.110;2016-06-23 20:17:41.110
10698;no_aplica;6816;ConsecionAnterior;2016-06-23 21:15:25.243;2016-06-23 21:15:25.243
10700;no_aplica;6818;ConsecionAnterior;2016-06-23 21:24:53.760;2016-06-23 21:24:53.760
11697;uso_oficial;7815;ConsecionAnterior;2016-06-24 16:09:31.313;2016-06-24 16:09:31.313
11703;no_aplica;7821;ConsecionAnterior;2016-06-24 16:53:27.570;2016-06-24 16:53:27.570
11706;uso_comercial;7824;ConsecionAnterior;2016-06-24 18:44:47.550;2016-06-24 18:44:47.550
11723;no_aplica;7841;ConsecionAnterior;2016-06-24 19:00:17.333;2016-06-24 19:00:17.333
11724;uso_comercial;7842;ConsecionAnterior;2016-06-24 19:00:55.553;2016-06-24 19:00:55.553
11726;uso_comercial;7844;ConsecionAnterior;2016-06-24 19:03:47.023;2016-06-24 19:03:47.023
11729;uso_comercial;7847;ConsecionAnterior;2016-06-24 19:07:32.350;2016-06-24 19:07:32.350
11730;uso_comercial;7848;ConsecionAnterior;2016-06-24 19:09:01.633;2016-06-24 19:09:01.633
11731;uso_comercial;7849;ConsecionAnterior;2016-06-24 19:10:16.570;2016-06-24 19:10:16.570
11734;uso_comercial;7852;ConsecionAnterior;2016-06-24 19:12:49.553;2016-06-24 19:12:49.553
11736;uso_comercial;7854;ConsecionAnterior;2016-06-24 19:16:43.413;2016-06-24 19:16:43.413
11737;uso_comercial;7855;ConsecionAnterior;2016-06-24 19:24:55.963;2016-06-24 19:24:55.963
11740;no_aplica;7858;ConsecionAnterior;2016-06-24 19:29:43.277;2016-06-24 19:29:43.277
11750;uso_comercial;7868;ConsecionAnterior;2016-06-24 20:43:19.860;2016-06-24 20:43:19.860
11751;uso_comercial;7869;ConsecionAnterior;2016-06-24 20:44:01.033;2016-06-24 20:44:01.033
11752;uso_comercial;7870;ConsecionAnterior;2016-06-24 20:44:30.330;2016-06-24 20:44:30.330
11753;uso_comercial;7871;ConsecionAnterior;2016-06-24 20:44:57.347;2016-06-24 20:44:57.347
11754;uso_comercial;7872;ConsecionAnterior;2016-06-24 20:45:18.143;2016-06-24 20:45:18.143
11755;uso_comercial;7873;ConsecionAnterior;2016-06-24 20:45:41.283;2016-06-24 20:45:41.283
11756;uso_comercial;7874;ConsecionAnterior;2016-06-24 20:48:46.660;2016-06-24 20:48:46.660
11757;uso_comercial;7875;ConsecionAnterior;2016-06-24 20:49:57.643;2016-06-24 20:49:57.643
11758;uso_comercial;7876;ConsecionAnterior;2016-06-24 20:50:49.223;2016-06-24 20:50:49.223
11759;uso_comercial;7877;ConsecionAnterior;2016-06-24 20:52:31.503;2016-06-24 20:52:31.503
11760;uso_comercial;7878;ConsecionAnterior;2016-06-24 20:52:55.817;2016-06-24 20:52:55.817
11761;uso_comercial;7879;ConsecionAnterior;2016-06-24 20:59:36.567;2016-06-24 20:59:36.567
11762;uso_comercial;7880;ConsecionAnterior;2016-06-24 21:00:15.940;2016-06-24 21:00:15.940
11763;uso_comercial;7881;ConsecionAnterior;2016-06-24 21:01:09.753;2016-06-24 21:01:09.753
11764;uso_comercial;7882;ConsecionAnterior;2016-06-24 21:01:50.333;2016-06-24 21:01:50.333
11766;no_aplica;7884;ConsecionAnterior;2016-06-24 21:06:46.707;2016-06-24 21:06:46.707
11768;no_aplica;7886;ConsecionAnterior;2016-06-24 21:07:41.380;2016-06-24 21:07:41.380
11772;no_aplica;7890;ConsecionAnterior;2016-06-24 21:11:50.990;2016-06-24 21:11:50.990
11773;no_aplica;7891;ConsecionAnterior;2016-06-24 21:12:22.427;2016-06-24 21:12:22.427
11774;no_aplica;7892;ConsecionAnterior;2016-06-24 21:13:51.757;2016-06-24 21:13:51.757
