id;tipo_frecuencia;ancho_banda_desde;ancho_banda_hasta;unidad_desde;unidad_hasta;espectro_id;created_at;updated_at;desde;hasta;tx_desde;tx_hasta;rx_desde;rx_hasta
25417;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.027;2016-09-26 17:16:46.027;;;;;;
25418;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.043;2016-09-26 17:16:46.043;;;;;;
25419;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.043;2016-09-26 17:16:46.043;;;;;;
25420;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.060;2016-09-26 17:16:46.060;;;;;;
25421;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.060;2016-09-26 17:16:46.060;;;;;;
25422;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.077;2016-09-26 17:16:46.077;;;;;;
25423;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.090;2016-09-26 17:16:46.090;;;;;;
25424;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.090;2016-09-26 17:16:46.090;;;;;;
25425;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.090;2016-09-26 17:16:46.090;;;;;;
25426;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.107;2016-09-26 17:16:46.107;;;;;;
25427;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.107;2016-09-26 17:16:46.107;;;;;;
25428;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.107;2016-09-26 17:16:46.107;;;;;;
25429;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.123;2016-09-26 17:16:46.123;;;;;;
25430;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.123;2016-09-26 17:16:46.123;;;;;;
25431;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.137;2016-09-26 17:16:46.137;;;;;;
25432;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.137;2016-09-26 17:16:46.137;;;;;;
25433;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.137;2016-09-26 17:16:46.137;;;;;;
25434;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.153;2016-09-26 17:16:46.153;;;;;;
25435;frecuencia;NULL;NULL;mhz;NULL;14303;2016-09-26 17:16:46.153;2016-09-26 17:16:46.153;;;;;;
25436;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14304;2016-09-26 17:29:33.843;2016-09-26 17:29:33.843;;;;;;
25437;rango_frecuencias_tx_rx;NULL;NULL;mhz;NULL;14304;2016-09-26 17:29:33.857;2016-09-26 17:29:33.857;;;;;;
25438;;NULL;NULL;mhz;NULL;14304;2016-09-26 17:29:33.873;2016-09-26 17:29:33.873;;;;;;
25439;;NULL;NULL;mhz;NULL;14304;2016-09-26 17:29:33.873;2016-09-26 17:29:33.873;;;;;;
25440;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14304;2016-09-26 17:29:33.890;2016-09-26 17:29:33.890;;;;;;
25441;;NULL;NULL;mhz;NULL;14304;2016-09-26 17:29:33.890;2016-09-26 17:29:33.890;;;;;;
25443;;NULL;NULL;mhz;NULL;14306;2016-09-30 16:27:17.947;2016-09-30 16:27:17.947;;;;;;
25445;;NULL;NULL;mhz;NULL;14308;2016-09-30 16:36:33.543;2016-09-30 16:36:33.543;;;;;;
25447;;NULL;NULL;mhz;NULL;14310;2016-09-30 17:49:01.130;2016-09-30 17:49:01.130;;;;;;
25448;;NULL;NULL;mhz;NULL;14311;2016-09-30 17:57:02.647;2016-09-30 17:57:02.647;;;;;;
25449;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14312;2016-09-30 18:12:41.210;2016-09-30 18:12:41.210;;;153.8250;;150.8250;
25450;;NULL;NULL;mhz;NULL;14313;2016-09-30 20:34:30.180;2016-09-30 20:34:30.180;;;;;;
25453;frecuencia;NULL;NULL;mhz;NULL;14316;2016-09-30 21:08:00.527;2016-09-30 21:08:00.527;;;169.0125;;165.9625;
25454;frecuencia;NULL;NULL;mhz;NULL;14317;2016-09-30 21:08:27.683;2016-09-30 21:08:27.683;;;32.9400;;32.9400;
25455;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14318;2016-09-30 21:27:31.873;2016-09-30 21:27:31.873;;;285.0375;;280.0375;
25456;frecuencia;NULL;NULL;mhz;NULL;14318;2016-09-30 21:27:31.873;2016-09-30 21:27:31.873;;;234.9500;;234.9500;
25457;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14319;2016-09-30 21:44:36.673;2016-09-30 21:44:36.673;;;285.0625;;280.0625;
25460;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14322;2016-10-03 16:06:45.753;2016-10-03 16:06:45.753;;;141.5770;;138.5750;
25477;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14337;2016-10-04 16:09:16.877;2016-10-04 16:09:16.877;;;263.9125;;258.9125;
25478;frecuencia;NULL;NULL;mhz;NULL;14338;2016-10-04 16:10:20.017;2016-10-04 16:10:20.017;234.9000;;234.9000;;;
25479;frecuencia;NULL;NULL;mhz;NULL;14339;2016-10-04 16:11:27.940;2016-10-04 16:11:27.940;;;139.1500;;139.1500;
25480;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14340;2016-10-04 16:12:46.407;2016-10-04 16:12:46.407;;;240.6500;;235.6500;
25481;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14340;2016-10-04 16:12:46.440;2016-10-04 16:12:46.440;;;245.9625;;245.9625;
25482;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14340;2016-10-04 16:12:46.440;2016-10-04 16:12:46.440;;;245.9625;;245.9625;
25483;;NULL;NULL;mhz;NULL;14341;2016-10-04 16:15:35.050;2016-10-04 16:15:35.050;;;;;;
25484;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14342;2016-10-04 16:16:41.033;2016-10-04 16:16:41.033;;;240.1000;;235.1000;
25485;;NULL;NULL;mhz;NULL;14343;2016-10-04 16:17:40.533;2016-10-04 16:17:40.533;;;;;;
25486;;NULL;NULL;mhz;NULL;14344;2016-10-04 16:18:33.143;2016-10-04 16:18:33.143;;;;;;
25487;frecuencia;NULL;NULL;mhz;NULL;14345;2016-10-04 16:20:18.237;2016-10-04 16:20:18.237;;;159.0375;;159.0375;
25488;;NULL;NULL;mhz;NULL;14346;2016-10-04 16:21:50.753;2016-10-04 16:21:50.753;;;;;;
25489;;NULL;NULL;mhz;NULL;14347;2016-10-04 16:27:30.427;2016-10-04 16:27:30.427;;;;;;
25490;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14348;2016-10-04 17:26:42.667;2016-10-04 17:26:42.667;;;429.8250;;424.8250;
25491;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14349;2016-10-04 17:40:52.230;2016-10-04 17:40:52.230;;;153.0375;;153.0375;
25492;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14350;2016-10-04 17:57:47.200;2016-10-04 17:57:47.200;;;429.909375;;424.909375;
25493;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14351;2016-10-04 20:37:57.533;2016-10-04 20:37:57.533;;;152.8875;;149.7625;
25494;;NULL;NULL;mhz;NULL;14352;2016-10-04 20:51:30.207;2016-10-04 20:51:30.207;;;427.1125;;422.1125;
25495;frecuencia;NULL;NULL;mhz;NULL;14353;2016-10-04 20:59:10.113;2016-10-04 20:59:10.113;;;151.7750;;151.7750;
25496;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.773;2016-10-04 21:34:46.773;;;;;;
25497;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.773;2016-10-04 21:34:46.773;;;;;;
25498;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.790;2016-10-04 21:34:46.790;;;;;;
25499;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.790;2016-10-04 21:34:46.790;;;;;;
25500;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.807;2016-10-04 21:34:46.807;;;;;;
25501;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.807;2016-10-04 21:34:46.807;;;;;;
25502;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.820;2016-10-04 21:34:46.820;;;;;;
25503;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.820;2016-10-04 21:34:46.820;;;;;;
25504;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.837;2016-10-04 21:34:46.837;;;;;;
25505;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.837;2016-10-04 21:34:46.837;;;;;;
25506;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.853;2016-10-04 21:34:46.853;;;;;;
25507;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.853;2016-10-04 21:34:46.853;;;;;;
25508;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.867;2016-10-04 21:34:46.867;;;;;;
25509;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.867;2016-10-04 21:34:46.867;;;;;;
25510;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.867;2016-10-04 21:34:46.867;;;;;;
25511;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.883;2016-10-04 21:34:46.883;;;;;;
25512;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.883;2016-10-04 21:34:46.883;;;;;;
25513;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.883;2016-10-04 21:34:46.883;;;;;;
25514;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.900;2016-10-04 21:34:46.900;;;;;;
25515;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.900;2016-10-04 21:34:46.900;;;;;;
25516;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.900;2016-10-04 21:34:46.900;;;;;;
25517;frecuencia;NULL;NULL;mhz;NULL;14354;2016-10-04 21:34:46.913;2016-10-04 21:34:46.913;;;;;;
25518;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.820;2016-10-04 21:42:42.820;;;;;;
25519;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.820;2016-10-04 21:42:42.820;;;;;;
25520;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.837;2016-10-04 21:42:42.837;;;;;;
25521;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.837;2016-10-04 21:42:42.837;;;;;;
25522;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.837;2016-10-04 21:42:42.837;;;;;;
25523;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.853;2016-10-04 21:42:42.853;;;;;;
25524;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.853;2016-10-04 21:42:42.853;;;;;;
25525;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.867;2016-10-04 21:42:42.867;;;;;;
25526;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.867;2016-10-04 21:42:42.867;;;;;;
25527;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.883;2016-10-04 21:42:42.883;;;;;;
25528;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.883;2016-10-04 21:42:42.883;;;;;;
25529;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.900;2016-10-04 21:42:42.900;;;;;;
25530;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.900;2016-10-04 21:42:42.900;;;;;;
25531;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.900;2016-10-04 21:42:42.900;;;;;;
25532;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.917;2016-10-04 21:42:42.917;;;;;;
25533;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.917;2016-10-04 21:42:42.917;;;;;;
25534;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.917;2016-10-04 21:42:42.917;;;;;;
25535;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.930;2016-10-04 21:42:42.930;;;;;;
25536;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.930;2016-10-04 21:42:42.930;;;;;;
25537;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.947;2016-10-04 21:42:42.947;;;;;;
25538;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.947;2016-10-04 21:42:42.947;;;;;;
25539;frecuencia;NULL;NULL;mhz;NULL;14355;2016-10-04 21:42:42.947;2016-10-04 21:42:42.947;;;;;;
25540;;NULL;NULL;mhz;NULL;14356;2016-10-05 15:03:44.787;2016-10-05 15:03:44.787;;;;;;
25541;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.257;2016-10-05 17:07:19.257;;;7666;7505;7505;7666
25542;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.270;2016-10-05 17:07:19.270;;;7680;7519.00;7519;7680.00
25543;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.270;2016-10-05 17:07:19.270;;;7680;7519;7519;7680
25544;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.270;2016-10-05 17:07:19.270;;;;;;
25545;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.287;2016-10-05 17:07:19.287;;;;;;
25546;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.287;2016-10-05 17:07:19.287;;;;;;
25547;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.287;2016-10-05 17:07:19.287;;;;;;
25548;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.303;2016-10-05 17:07:19.303;;;;;;
25549;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.303;2016-10-05 17:07:19.303;;;;;;
25550;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.303;2016-10-05 17:07:19.303;;;;;;
25551;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.317;2016-10-05 17:07:19.317;;;;;;
25552;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.317;2016-10-05 17:07:19.317;;;;;;
25553;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.333;2016-10-05 17:07:19.333;;;;;;
25554;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.333;2016-10-05 17:07:19.333;;;;;;
25555;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.333;2016-10-05 17:07:19.333;;;;;;
25556;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.350;2016-10-05 17:07:19.350;;;;;;
25557;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.350;2016-10-05 17:07:19.350;;;;;;
25558;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.350;2016-10-05 17:07:19.350;;;;;;
25559;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.363;2016-10-05 17:07:19.363;;;;;;
25560;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.363;2016-10-05 17:07:19.363;;;;;;
25561;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.363;2016-10-05 17:07:19.363;;;;;;
25562;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.380;2016-10-05 17:07:19.380;;;;;;
25563;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.380;2016-10-05 17:07:19.380;;;;;;
25564;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.380;2016-10-05 17:07:19.380;;;;;;
25565;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.397;2016-10-05 17:07:19.397;;;;;;
25566;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.397;2016-10-05 17:07:19.397;;;;;;
25567;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.397;2016-10-05 17:07:19.397;;;;;;
25568;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.410;2016-10-05 17:07:19.410;;;;;;
25569;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.410;2016-10-05 17:07:19.410;;;;;;
25570;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.410;2016-10-05 17:07:19.410;;;;;;
25571;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.427;2016-10-05 17:07:19.427;;;;;;
25572;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.427;2016-10-05 17:07:19.427;;;;;;
25573;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.443;2016-10-05 17:07:19.443;;;;;;
25574;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.443;2016-10-05 17:07:19.443;;;;;;
25575;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.443;2016-10-05 17:07:19.443;;;;;;
25576;;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.457;2016-10-05 17:07:19.457;;;;;;
25577;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.473;2016-10-05 17:07:19.473;;;;;;
25578;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.473;2016-10-05 17:07:19.473;;;;;;
25579;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.473;2016-10-05 17:07:19.473;;;;;;
25580;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.490;2016-10-05 17:07:19.490;;;;;;
25581;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.490;2016-10-05 17:07:19.490;;;;;;
25582;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.490;2016-10-05 17:07:19.490;;;;;;
25583;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.507;2016-10-05 17:07:19.507;;;;;;
25584;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.507;2016-10-05 17:07:19.507;;;;;;
25585;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.507;2016-10-05 17:07:19.507;;;;;;
25586;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.520;2016-10-05 17:07:19.520;;;;;;
25587;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.520;2016-10-05 17:07:19.520;;;;;;
25588;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.520;2016-10-05 17:07:19.520;;;;;;
25589;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.537;2016-10-05 17:07:19.537;;;;;;
25590;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.537;2016-10-05 17:07:19.537;;;;;;
25591;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.537;2016-10-05 17:07:19.537;;;;;;
25592;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.553;2016-10-05 17:07:19.553;;;;;;
25593;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.567;2016-10-05 17:07:19.567;;;;;;
25594;;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.567;2016-10-05 17:07:19.567;;;;;;
25595;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.583;2016-10-05 17:07:19.583;;;;;;
25596;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.583;2016-10-05 17:07:19.583;;;;;;
25597;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.583;2016-10-05 17:07:19.583;;;;;;
25598;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.600;2016-10-05 17:07:19.600;;;;;;
25599;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.600;2016-10-05 17:07:19.600;;;;;;
25600;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.600;2016-10-05 17:07:19.600;;;;;;
25601;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.613;2016-10-05 17:07:19.613;;;;;;
25602;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.613;2016-10-05 17:07:19.613;;;;;;
25603;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.613;2016-10-05 17:07:19.613;;;;;;
25604;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.630;2016-10-05 17:07:19.630;;;;;;
25605;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.630;2016-10-05 17:07:19.630;;;;;;
25606;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.630;2016-10-05 17:07:19.630;;;;;;0
25607;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.647;2016-10-05 17:07:19.647;;;;;;
25608;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.647;2016-10-05 17:07:19.647;;;;;;
25609;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.647;2016-10-05 17:07:19.647;;;;;;
25610;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.660;2016-10-05 17:07:19.660;;;11565.00;11035.00;11035.00;11565.00
25611;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.660;2016-10-05 17:07:19.660;;;;;;
25612;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.660;2016-10-05 17:07:19.660;;;;;;
25613;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.677;2016-10-05 17:07:19.677;;;;;;
25614;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.677;2016-10-05 17:07:19.677;;;;;;
25615;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14357;2016-10-05 17:07:19.677;2016-10-05 17:07:19.677;;;;;;
25616;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14358;2016-10-05 17:40:28.400;2016-10-05 17:40:28.400;;;143.4625;;140.4625;
25650;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14371;2016-10-07 20:19:44.917;2016-10-07 20:19:44.917;;;143,5375;;140,5375;
25651;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14371;2016-10-07 20:19:44.933;2016-10-07 20:19:44.933;;;142.9500;;139.9500;
25652;;NULL;NULL;mhz;NULL;14371;2016-10-07 20:19:44.947;2016-10-07 20:19:44.947;;;142.1125;;139.1125;
25653;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14371;2016-10-07 20:19:44.963;2016-10-07 20:19:44.963;;;449.9125;;444.9125;
25654;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14371;2016-10-07 20:19:44.980;2016-10-07 20:19:44.980;;;449.9375;;444.9375;
25656;;NULL;NULL;mhz;NULL;14373;2016-10-24 21:12:30.920;2016-10-24 21:12:30.920;;;;;;
25658;;NULL;NULL;mhz;NULL;14375;2016-11-03 17:41:43.343;2016-11-03 17:41:43.343;;;427.303125;;422.303125;
25660;;NULL;NULL;mhz;NULL;14377;2016-11-03 18:07:23.720;2016-11-03 18:07:23.720;;;;;;
25662;;NULL;NULL;mhz;NULL;14380;2016-11-03 20:08:40.953;2016-11-03 20:08:40.953;;;;;;
25663;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14381;2016-11-03 20:25:24.673;2016-11-03 20:25:24.673;;;429,3625;;424,3625;
25664;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14382;2016-11-03 21:49:00.577;2016-11-03 21:49:00.577;;;428.3875;;423.3875;
25666;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14385;2016-11-04 16:04:33.923;2016-11-04 16:04:33.923;;;262,4875;;257,4875;
25743;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14388;2016-11-07 14:54:27.270;2016-11-07 14:54:27.270;;;151,9750;;148,7875;
25755;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14393;2016-11-07 17:07:43.347;2016-11-07 17:07:43.347;;;429,5000;;424,5000;
25756;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14393;2016-11-07 17:07:43.363;2016-11-07 17:07:43.363;;;429.3875;;424.3875;
25757;;NULL;NULL;mhz;NULL;14393;2016-11-07 17:07:43.380;2016-11-07 17:07:43.380;;;429,4625;;424,4625;
25758;;NULL;NULL;mhz;NULL;14393;2016-11-07 17:07:43.397;2016-11-07 17:07:43.397;;;429.7375;;424.7375;
25759;;NULL;NULL;mhz;NULL;14393;2016-11-07 17:07:43.410;2016-11-07 17:07:43.410;;;429.4750;;424.4750;
25760;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14393;2016-11-07 17:07:43.457;2016-11-07 17:07:43.457;;;429.6625;;424.6625;
25762;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14395;2016-11-07 21:20:49.627;2016-11-07 21:20:49.627;;;429,1375;;424,1375;
25764;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14397;2016-11-08 14:35:30.273;2016-11-08 14:35:30.273;;;458,4125;;453,4000;
25765;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14398;2016-11-08 15:07:18.357;2016-11-08 15:07:18.357;;;151.4000;;148.4000;
25766;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14398;2016-11-08 15:07:18.433;2016-11-08 15:07:18.433;;;152.1625;;149.1625;
25767;frecuencia_tx_rx;NULL;NULL;mhz;NULL;14398;2016-11-08 15:07:18.433;2016-11-08 15:07:18.433;;;152.1125;;149.1125;
